Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Category
53,214,2,2,76,202,38,38,38.0,0.0,101,101,101.0,0.0,1299065.421,18691.58879,71.33333333,81.81890572,162,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,80,80,9345.794393,9345.794393,38,101,63.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,79.0,38.0,101.0,2,76,2,202,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
888,2,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,2000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,48,0,1000000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
443,11954220,9,11,1751,6034,1373,0,194.5555556,448.581406,2251,0,548.5454545,801.3411712,651.2344595,1.67304935,629169.4737,2263863.808,9951669,3,11500000,1435349.125,3449043.037,9951669,196,11700000,1169631.1,3200811.976,10300000,3,0,0,192,244,0.752872207,0.920177142,0,2251,370.7142857,663.168843,439792.9143,0,0,0,1,0,0,0,0,1,389.25,194.5555556,548.5454545,9,1751,11,6034,8192,144,8,20,1531124.0,0.0,1531124,1531124,9951669.0,0.0,9951669,9951669,BENIGN,BENIGN
80,50657,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.48121681,50657.0,0.0,50657,50657,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,19.74060841,19.74060841,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,270,140,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,30817,1,1,63,128,63,63,63.0,0.0,128,128,128.0,0.0,6197.877795,64.89924392,30817.0,0.0,30817,30817,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,32.44962196,32.44962196,63,128,84.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,127.0,63.0,128.0,1,63,1,128,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
6,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
5544,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
80,33427,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,347832.5904,239.3274898,4775.285714,11986.28501,31947,-1,33001,16500.5,21952.13002,32023,978,33351,8337.75,16392.30936,32926,45,0,0,72,112,89.74780866,149.5796811,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
749,97,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,82474.2268,20618.5567,97.0,0.0,97,97,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,10309.27835,10309.27835,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
1061,61,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,98360.65574,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,16393.44262,16393.44262,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
80,17482341,8,7,372,11632,372,0,46.5,131.5218613,5792,0,1661.714286,2118.951762,686.6357315,0.858008661,1248738.643,3496254.107,12500000,12,12500000,1783207.429,4717109.825,12500000,214,17500000,2913720.833,5095465.212,12500000,12,0,0,264,232,0.457604619,0.400404042,0,5792,750.25,1579.054211,2493412.2,0,0,0,1,0,0,0,0,0,800.2666667,46.5,1661.714286,8,372,7,11632,29200,235,1,32,943.0,0.0,943,943,12500000.0,0.0,12500000,12500000,DoS GoldenEye,DoS
80,11003,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1635.917477,363.5372171,3667.666667,6350.852961,11001,1,11003,5501.5,7778.8817,11002,1,0,0.0,0.0,0,0,0,0,60,32,272.6529128,90.88430428,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,3,18,1,0,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS Hulk,DoS
80,110056,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,105646.2165,81.77655012,13757.0,36255.49413,103389,48,6004,3002.0,3133.897254,5218,786,109852,21970.4,45590.43975,103389,48,0,0,72,132,27.25885004,54.51770008,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,7879845,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.807181486,0.634530248,1969961.25,3939355.167,7878994,219,7879845,1969961.25,3939355.167,7878994,219,0,0.0,0.0,0,0,0,0,100,0,0.634530248,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,5,30,0,0,256,-1,4,20,851.0,0.0,851,851,7878994.0,0.0,7878994,7878994,DDoS,DDoS
80,713107,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,16313.11991,11.21851279,101872.4286,269165.8169,712283,4,581,290.5,340.1183618,531,50,713074,178268.5,356009.7505,712283,4,0,0,72,112,4.206942296,7.011570494,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
443,395397,10,6,1152,1119,901,0,115.2,280.3429645591,981,0,186.5,393.118684369,5743.5944127042,40.4656585659,26359.8,38812.6165334344,88023,3,395397,43933.0,72455.3955496069,209092,3,301709,60341.8,39772.1482535203,90757,221,0,0,332,200,25.2910366037,15.1746219622,0,981,133.5882352941,308.0245645285,94879.1323529412,0,0,0,1,0,0,0,0,0,141.9375,115.2,186.5,10,1152,6,1119,65535,68,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,83380171,6,5,310,11595,310,0,51.66666667,126.55697,5792,0,2319.0,3170.403917,142.7797504,0.131925851,8338017.1,26300000.0,83200000,1,83200000,16600000.0,37200000.0,83200000,1,151531,37882.75,66526.98801,137179,66,0,0,200,168,0.071959555,0.059966296,0,5792,992.0833333,2243.779217,5034545.174,0,0,0,0,1,0,0,0,0,1082.272727,51.66666667,2319.0,6,310,5,11595,274,235,1,32,2.0,0.0,2,2,83200000.0,0.0,83200000,83200000,DoS Hulk,DoS
56124,4,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,4500000.0,750000.0,2.0,1.4142135624,3,1,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,40,20,500000.0,250000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,2,12,1,6,32,32850,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
1081,21,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,285714.2857,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,40,20,47619.04762,47619.04762,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
21,8742630,9,15,102,188,24,0,11.33333333,9.110433579,34,0,12.53333333,14.54975045,33.17079643,2.74516936,380114.3478,995642.4565,3316636,1,6312660,789082.5,1463369.45,3358647,3,8742567,624469.0714,1230152.874,3316636,1,0,0,296,488,1.02943851,1.71573085,0,34,11.6,12.54325848,157.3333333,0,0,0,1,0,0,0,0,1,12.08333333,11.33333333,12.53333333,9,102,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
443,4018505,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,45.04162618,1.49309258,803701.0,1749532.832,3933118,47,4018505,1004626.25,1952735.829,3933118,47,0,0.0,0.0,0,0,1,0,100,20,1.244243817,0.248848763,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,5,135,1,46,253,380,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
22,44,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,22727.27273,22727.27273,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
80,85953627,7,7,355,11595,355,0,50.71428571,134.1773879,7240,0,1656.428571,2565.850857,139.0284554,0.162878525,6611817.462,23800000.0,85800000,3,85800000,14300000.0,35000000.0,85800000,3,152727,25454.5,55491.35289,138156,66,0,0,232,232,0.081439263,0.081439263,0,7240,796.6666667,1876.807535,3522406.524,0,0,0,0,1,0,0,0,1,853.5714286,50.71428571,1656.428571,7,355,7,11595,251,235,1,32,512.0,0.0,512,512,85800000.0,0.0,85800000,85800000,DoS Hulk,DoS
80,5380507,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.743424365,1793502.333,3086522.684,5357487,10,5380507,2690253.5,3772051.932,5357497,23010,0,0.0,0.0,0,0,0,0,72,32,0.557568274,0.185856091,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3,0,1,0,8192,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,61527,2,2,76,300,38,38,38.0,0.0,150,150,150.0,0.0,6111.138199,65.01210851,20509.0,35477.60415,61475,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,64,64,32.50605425,32.50605425,38,150,82.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,103.5,38.0,150.0,2,76,2,300,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,77029223,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,151.4100694,0.155785032,7002656.636,20700000.0,69100000,1,75100000,10700000.0,25800000.0,69100000,1,1883520,627840.0,1086700.019,1882653,5,0,0,172,92,0.103856688,0.051928344,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,8,56,4,11607,256,229,6,20,2832.0,0.0,2832,2832,37600000.0,44500000.0,69100000,6086018,DDoS,DDoS
21,9078926,9,15,104,188,23,0,11.55555556,9.193898943,34,0,12.53333333,14.54975045,32.16239454,2.643484483,394735.913,1035014.297,3348875,3,5865657,733207.125,1378230.01,3392828,3,9078818,648487.0,1278942.851,3348875,3,0,0,296,488,0.991306681,1.652177802,0,34,11.68,12.56224502,157.81,0,0,0,1,0,0,0,0,1,12.16666667,11.55555556,12.53333333,9,104,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
45100,41,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,195121.9512,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,24390.2439,24390.2439,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
22,102,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19607.84314,102.0,0.0,102,102,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,9803.921569,9803.921569,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
80,84625278,5,7,360,11595,348,0,72.0,154.3178538,5792,0,1656.428571,2119.480114,141.2698461,0.141801602,7693207.091,25500000.0,84500000,4,84500000,21100000.0,42200000.0,84500000,4,84600000,14100000.0,34500000.0,84500000,46,0,0,144,232,0.059084001,0.082717601,0,5792,920.0769231,1714.536792,2939636.41,1,0,0,0,0,0,0,0,1,996.75,72.0,1656.428571,5,360,7,11595,0,235,2,20,10014.0,0.0,10014,10014,84500000.0,0.0,84500000,84500000,DoS Hulk,DoS
58801,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,2,12,0,0,55,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,99064,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,363.4014375,60.56690624,19812.8,43743.65778,98060,1,99064,19812.8,43743.65778,98060,1,0,0.0,0.0,0,0,0,0,120,0,60.56690624,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,6,36,0,0,256,-1,5,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
53,23916,2,2,102,232,51,51,51.0,0.0,116,116,116.0,0.0,13965.54608,167.2520488,7972.0,13762.8933,23864,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,40,40,83.62602442,83.62602442,51,116,77.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,96.25,51.0,116.0,2,102,2,232,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,5005811,5,5,404,3525,404,0,80.8,180.6742926,2077,0,705.0,990.6447396,784.8878034,1.997678298,556201.2222,1666540.585,5000309,16,5502,1375.5,1562.775416,3313,16,5005723,1251430.75,2500170.302,5001686,192,0,0,168,168,0.998839149,0.998839149,0,2077,357.1818182,719.0606119,517048.1636,0,0,0,1,0,0,0,0,1,392.9,80.8,705.0,5,404,5,3525,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS GoldenEye,DoS
443,5687532,7,4,635,168,517,0,90.71428571,190.7072051,168,0,42.0,84.0,141.1860188,1.934055052,568753.2,1709617.168,5433694,3,5687532,947922.0,2235340.767,5510543,3,216929,72309.66667,75240.82392,150177,4,0,0,232,136,1.230762306,0.703292746,0,517,66.91666667,150.8487854,22755.35606,0,0,0,1,0,0,0,0,0,73.0,90.71428571,42.0,7,635,4,168,29200,340,3,32,253835.0,0.0,253835,253835,5433694.0,0.0,5433694,5433694,BENIGN,BENIGN
80,31285,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,371647.7545,255.7136008,4469.285714,7761.768564,20019,24,10119,5059.5,6996.8216,10007,112,31261,7815.25,9312.066308,20019,197,0,0,72,112,95.89260029,159.8210005,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
22,99,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20202.0202,99.0,0.0,99,99,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,10101.0101,10101.0101,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Patator,Brute Force
17374,133,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,90225.56391,15037.59398,133.0,0.0,133,133,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,20,20,7518.796992,7518.796992,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,1,6,1,6,119,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
56160,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,1241216,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,9367.426781,6.445292358,177316.5714,466000.6872,1234093,51,6613,3306.5,4595.486971,6556,57,1241165,310291.25,615875.258,1234093,59,0,0,72,112,2.416984634,4.028307724,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,5985285,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.668305686,1995095.0,3423707.479,5948395,81,5985285,2992642.5,4180065.273,5948395,36890,0,0.0,0.0,0,0,0,0,104,40,0.501229265,0.167076422,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
8333,57,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,140350.8772,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,17543.85965,17543.85965,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
53,167,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1652694.61077844,23952.0958083832,55.6666666667,56.2968323561,115,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,40,40,11976.0479041916,11976.0479041916,44,94,64.0,27.3861278753,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
21,8737347,9,15,111,188,24,0,12.33333333,10.07472084,34,0,12.53333333,14.54975045,34.22091397,2.746829215,379884.6522,987433.7046,3052727,3,5639897,704987.125,1305391.549,2943433,3,8737247,624089.0714,1218986.714,3052727,4,0,0,296,488,1.030060956,1.716768259,0,34,11.96,12.78827588,163.54,0,0,0,1,0,0,0,0,1,12.45833333,12.33333333,12.53333333,9,111,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,FTP-Patator,Brute Force
80,98487973,5,5,377,11595,365,0,75.4,161.9191156,11595,0,2319.0,5185.44164,121.5579896,0.10153524,10900000.0,32800000.0,98500000,5,98500000,24600000.0,49200000.0,98500000,5,98500000,24600000.0,49200000.0,98500000,187,0,0,144,168,0.05076762,0.05076762,0,11595,1088.909091,3486.178494,12200000.0,1,0,0,0,0,0,0,0,1,1197.8,75.4,2319.0,5,377,5,11595,0,235,2,20,13987.0,0.0,13987,13987,98500000.0,0.0,98500000,98500000,DoS Hulk,DoS
53,24163,2,2,44,108,22,22,22.0,0.0,54,54,54.0,0.0,6290.60961,165.5423582,8054.333333,13908.09916,24114,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,80,64,82.77117908,82.77117908,22,54,34.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,43.5,22.0,54.0,2,44,2,108,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
443,60864748,15,12,1694,4884,1388,0,112.9333333,356.9224539,2896,0,407.0,874.9678436,108.075696,0.443606536,2340951.846,4276984.912,10000000,29,60900000,4347482.0,5144042.931,10100000,144,60800000,5525139.364,5230297.235,10100000,203,0,0,488,392,0.246448075,0.19715846,0,2896,234.9285714,633.5819353,401426.0688,0,0,0,1,0,0,0,0,0,243.6296296,112.9333333,407.0,15,1694,12,4884,29200,120,3,32,146461.3333,143356.7404,439087,87804,9997630.833,40152.45814,10000000,9933956,BENIGN,BENIGN
80,1243102,3,5,26,11607,20,0,8.666666667,10.26320288,8675,0,2321.4,3769.536019,9358.041416,6.435513739,177586.0,469402.2135,1242090,4,796,398.0,506.2884553,756,40,1243083,310770.75,620879.6064,1242090,4,0,0,72,112,2.413317652,4.022196087,0,8675,1292.555556,2931.429562,8593279.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,DDoS
80,8104720,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,4.441856104,0.740309351,1620944.0,3623430.239,8102733,1,8104720,1620944.0,3623430.239,8102733,1,0,0.0,0.0,0,0,0,0,120,0,0.740309351,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,6,36,0,0,256,-1,5,20,1987.0,0.0,1987,1987,8102733.0,0.0,8102733,8102733,DDoS,DDoS
3527,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
443,115198435,21,22,3808,7256,3093,0,181.3333333,672.5569369,1505,0,329.8181818,592.3526649,96.04297142,0.37326896,2742819.881,4436943.325,10000000,3,115000000,5759921.75,4944070.186,10000000,3,110000000,5255850.19,5123675.859,10000000,3,0,0,432,448,0.182294143,0.190974817,0,3093,251.4545455,623.5076492,388761.7886,0,0,0,1,0,0,0,0,1,257.3023256,181.3333333,329.8181818,21,3808,22,7256,8192,8039,20,20,33679.90909,34957.61222,139080,22887,10000000.0,616.8127755,10000000,9999297,BENIGN,BENIGN
55028,4715,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,636.2672322,2357.5,3329.765833,4712,3,4715,2357.5,3329.765833,4712,3,0,0.0,0.0,0,0,0,0,96,0,636.2672322,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,0,0,1622,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
50807,36,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,12.0,17.34935157,32,1,0,0.0,0.0,0,0,4,2.0,1.414213562,3,1,0,0,32,60,27777.77778,83333.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,1,0,3,0,1006,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
53,23962,2,2,64,194,32,32,32.0,0.0,97,97,97.0,0.0,10767.04783,166.930974,7987.333333,13831.00305,23958,2,2,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0,40,40,83.46548702,83.46548702,32,97,58.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,72.5,32.0,97.0,2,64,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
80,9373768,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.560336462,0.426722744,3124589.333,5411944.014,9373764,1,9373768,3124589.333,5411944.014,9373764,1,0,0.0,0.0,0,0,0,0,80,0,0.426722744,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,9373764.0,0.0,9373764,9373764,DDoS,DDoS
3017,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
465,1767053,17,24,1406,4520,362,0,82.70588235,90.61716498,1418,0,188.3333333,408.5082796,3353.606259,23.20247327,44176.325,125087.6431,789461,3,1713452,107090.75,202289.0824,839444,238,1717323,74666.21739,159667.0574,789461,3,0,0,552,776,9.620537698,13.58193557,0,1418,141.0952381,316.2671616,100024.9175,0,0,0,1,0,0,0,0,1,144.5365854,82.70588235,188.3333333,17,1406,24,4520,29200,175,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BENIGN
465,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,PortScan
